Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,Tenure Group,Avg Charges per Month,Churn Binary
4227-OJHAL,Female,0.4666666666666667,Yes,0.6666666666666666,El Centro,92243,32.770393,-115.60915,8,0.943661971830986,Unknown,Yes,0.38877751334769867,Yes,Yes,DSL,0.17500000000000002,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,0.6489675516224188,0.641335788060787,0.0,0.0,0.423021717420011,0.627950888044407,Stayed,,,5-10yr,0.5774817243970759,0
4228-ZGYUW,Male,0.3833333333333333,No,0.0,San Francisco,94108,37.791998,-122.408653,0,0.04225352112676056,Offer E,Yes,0.22393708138657686,Yes,Yes,Fiber Optic,0.11250000000000002,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.7926675094816688,0.04341994544200308,0.0,0.21428571428571427,0.015115416205578557,0.04017897445875912,Churned,Competitor,Competitor offered more data,0-1yr,0.727061556329849,1
4229-CZMLL,Male,0.5,No,0.0,Salinas,93901,36.64152,-121.622188,0,0.07042253521126761,Unknown,Yes,0.10056725114513043,Yes,Yes,Fiber Optic,0.11250000000000002,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6649810366624526,0.05610176178735551,0.0,0.0,0.01170703804157555,0.04603724329222424,Churned,Dissatisfaction,Service dissatisfaction,0-1yr,0.5995354239256678,1
4231-LZUYM,Female,0.30000000000000004,Yes,0.0,Larkspur,94939,37.937082,-122.532369,4,1.0,Unknown,Yes,0.2310225108261194,Yes,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Bank Withdrawal,0.2498946481247366,0.23282418189191253,0.0,0.0,0.2796351998032033,0.26671608627312005,Stayed,,,5-10yr,0.11552458381726674,0
4232-JGKIY,Male,0.04999999999999999,No,0.0,Los Angeles,90011,34.00709,-118.258681,0,0.0,Unknown,Yes,0.5183991930946239,No,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Bank Withdrawal,0.1955330804888327,0.0,0.0,0.0,0.008141207625431099,0.0014048835595189104,Joined,,,0-1yr,0.05691056910569106,0
4234-XTNEA,Male,0.10000000000000003,No,0.0,Irvine,92606,33.703976,-117.824172,0,0.014084507042253521,Unknown,Yes,0.754510709418203,No,Yes,Fiber Optic,0.8875000000000001,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7075431942688579,0.019272121102991313,0.0,0.0,0.023278234924440835,0.02113332334356531,Joined,,,0-1yr,0.6824622531939605,0
4236-UJPWO,Female,0.25,No,0.0,Alviso,95002,37.449537,-121.994813,0,0.014084507042253521,Offer E,No,0.5042283342155388,Unknown,Yes,DSL,0.0375,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.2402022756005057,0.003304504750755547,0.0,0.0,0.0,0.0014850412108835002,Joined,,,0-1yr,0.08757259001161441,0
4236-XPXAV,Female,0.43333333333333335,Yes,0.0,Dunnigan,95937,38.931425,-121.946081,1,0.056338028169014086,Unknown,Yes,0.16121019134827388,No,Yes,Fiber Optic,0.2875,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,0.8693636746734092,0.05550944489806913,0.0,0.0,0.014247885169269819,0.046373325975054086,Churned,Other,Moved,0-1yr,0.7362137049941928,1
4237-CLSMM,Male,0.43333333333333335,Yes,0.0,Highland,92346,34.129677,-117.154277,10,0.014084507042253521,Unknown,Yes,0.6853235748909053,No,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Mailed Check,0.20227560050568902,0.0022570390939122796,0.0,0.0,0.021228268347540474,0.0073143373992770825,Joined,,,0-1yr,0.048548199767711964,0
4237-RLAQD,Male,0.65,No,0.0,Callahan,96014,41.388397,-122.794636,0,0.0,Offer E,Yes,0.9014291727969526,No,Yes,Cable,0.12500000000000003,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.4201432785503582,0.00323592068989081,0.0,0.0,0.01381566330064625,0.005753677584756865,Churned,Attitude,Attitude of support person,0-1yr,0.2980255516840883,1
4238-HFHSN,Male,0.7833333333333334,Yes,0.0,Elverta,95626,38.734997,-121.463719,4,0.8450704225352113,Offer B,Yes,0.5221503027979111,Yes,Yes,Fiber Optic,0.0,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,0.7260851243152128,0.6091449238567287,0.0,0.0,0.5000035195209304,0.6271010237889753,Stayed,,,5-10yr,0.6191161630585862,0
4238-JSSWH,Female,0.8500000000000001,Yes,0.0,Porterville,93257,36.008958,-118.891593,1,0.47887323943661975,Unknown,Yes,0.9093481821705589,Yes,Yes,Fiber Optic,0.1,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,0.8938053097345132,0.42804559368607664,0.0,0.0,0.48765432327454267,0.48298142965478474,Stayed,,,2-4yr,0.7885647917703666,0
4248-HCETZ,Male,0.9666666666666666,Yes,0.0,Sacramento,95814,38.584505,-121.491956,1,0.4084507042253521,Offer C,Yes,0.09869169629348684,No,Yes,Fiber Optic,0.025,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.7050147492625369,0.29244867044186595,0.0,0.0,0.05770161946124657,0.24346940162255312,Churned,Attitude,Attitude of support person,2-4yr,0.6045373596593109,1
4248-QPAVC,Female,1.0,Yes,0.0,San Diego,92130,32.957195,-117.202542,1,0.22535211267605634,Offer D,Yes,0.7361719508687987,Yes,Yes,Fiber Optic,0.05000000000000001,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.753055204382638,0.18000822011144038,0.0,0.0,0.19324639746159808,0.19878778839322614,Churned,Competitor,Competitor made better offer,1-2yr,0.6718726514996243,1
4250-FDVOU,Female,0.41666666666666663,No,0.0,Woodland,95695,38.71967,-121.862416,0,0.07042253521126761,Offer E,Yes,0.3268842032434595,No,Yes,DSL,0.25,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.5077960387694901,0.046038609584111254,0.0,0.0,0.031823878726941125,0.044536460277518536,Churned,Attitude,Attitude of support person,0-1yr,0.4745644599303137,1
4250-WAROZ,Male,0.8500000000000001,Yes,1.0,Fresno,93701,36.749403,-119.787574,4,0.8309859154929577,Unknown,Yes,0.37898294912244873,Yes,Yes,Fiber Optic,0.6375000000000001,Yes,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,0.8196375895490939,0.7175950288277514,0.0,0.0,0.3645482731933652,0.6687202284342406,Stayed,,,4-5yr,0.7662485481997677,0
4250-ZBWLV,Male,0.08333333333333337,No,0.0,Olema,94950,38.052209,-122.775567,0,0.943661971830986,Offer A,Yes,0.4219123157267358,Yes,Yes,Fiber Optic,0.8875000000000001,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,0.9477454698693637,0.892422034886592,0.21724006373572116,0.0,0.45640159487399695,0.8319173435932037,Churned,Competitor,Competitor offered higher download speeds,5-10yr,0.8526132404181186,1
4254-QPEDE,Female,0.04999999999999999,Yes,0.0,Banning,92220,33.936298,-116.849577,3,0.7183098591549296,Unknown,No,0.5042283342155388,Unknown,Yes,DSL,0.625,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.5920775389801938,0.41277628777173636,0.0,0.0,0.0,0.3186099566155886,Stayed,,,4-5yr,0.4670419011882426,0
4255-DDUOU,Female,0.4666666666666667,Yes,1.0,Casmalia,93429,34.866032,-120.536546,0,0.0,Unknown,Yes,0.6892830795777085,No,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,Yes,Mailed Check,0.20648967551622419,7.481897548880468e-05,0.0,0.0,0.010672792855940577,0.0023223506534509686,Churned,Price,Long distance charges,0-1yr,0.06248548199767712,1
4256-ZWTZI,Female,0.04999999999999999,No,0.3333333333333333,Morro Bay,93442,35.369553,-120.763864,0,0.056338028169014086,Unknown,Yes,0.8030667405774209,No,Yes,DSL,0.625,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,0.46354825115887066,0.03328197426327003,0.0,0.0,0.061792290717862505,0.04403137049843804,Stayed,,,0-1yr,0.40497096399535426,0
4257-GAESD,Female,0.10000000000000003,No,0.0,Dinuba,93618,36.523619,-119.386868,0,0.07042253521126761,Offer E,No,0.5042283342155388,Unknown,Yes,Cable,0.625,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,0.41297935103244837,0.03476588394379799,0.0,0.0,0.0,0.02585103571604752,Stayed,,,0-1yr,0.33457220286488576,0
4273-MBHYA,Female,0.31666666666666665,No,0.3333333333333333,Desert Hot Springs,92241,33.832799,-116.250973,0,0.0,Unknown,Yes,0.08056133272759858,No,Yes,Fiber Optic,0.21250000000000002,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7867678044669194,0.008660296412829161,0.0,0.0,0.0016547922970159533,0.006150602822236945,Joined,,,0-1yr,0.7022067363530777,0
4274-DRSQT,Female,0.2333333333333334,No,0.0,Potrero,91963,32.619465,-116.593605,0,0.9154929577464789,Unknown,Yes,0.6342668039294959,Yes,Yes,Fiber Optic,0.1625,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,0.7829751369574378,0.745720728696918,0.0,0.0,0.6506112296428133,0.7799877403218134,Stayed,,,5-10yr,0.7167071410973851,0
4274-OWWYO,Male,0.6166666666666667,No,0.0,Walnut Grove,95690,38.240419,-121.587535,0,0.0,Unknown,Yes,0.068891213650705,No,Yes,Fiber Optic,0.11250000000000002,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6603455541508638,0.006789822025609039,0.0,0.0,0.001481903549566525,0.0046478882978598065,Churned,Other,Deceased,0-1yr,0.5628339140534262,1
4277-BWBML,Male,0.4833333333333334,Yes,0.6666666666666666,Three Rivers,93271,36.413433,-118.854708,0,1.0,Offer A,Yes,0.14662254250215687,No,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Bank Withdrawal,0.20185419300463547,0.16247564018856378,0.0,0.0,0.1896095591670369,0.18407161620655593,Stayed,,,5-10yr,0.04272164150212929,0
4277-PVRAN,Female,0.25,No,0.0,Daly City,94014,37.691561,-122.445202,0,0.09859154929577466,Unknown,Yes,0.7272109665776126,No,Yes,Fiber Optic,0.0625,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7088074167720184,0.08222605406219652,0.0,0.0,0.08987745028120975,0.09072271954089405,Churned,Competitor,Competitor had better devices,0-1yr,0.6609756097560975,1
4277-UDIEF,Male,0.5333333333333333,Yes,1.0,Nuevo,92567,33.82769,-117.102244,3,0.323943661971831,Offer C,Yes,0.9208099062639364,Yes,Yes,Cable,0.3,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.7163927517909818,0.23741931396984997,0.0,0.0,0.33846677072099435,0.28867831699218205,Stayed,,,1-2yr,0.6168215253581107,0
4280-DLSHD,Male,0.2833333333333333,Yes,0.0,San Bernardino,92411,34.122501,-117.320138,10,0.09859154929577466,Offer E,Yes,0.36481209024336364,No,Yes,Cable,0.07500000000000001,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.49515381373788453,0.05311523768242738,0.0,0.0,0.0469269457362733,0.05474159162655018,Stayed,,,0-1yr,0.3898373983739838,0
4282-ACRXS,Male,0.8333333333333333,Yes,0.0,Covina,91723,34.084747,-117.886844,2,0.5211267605633804,Offer C,No,0.5042283342155388,Unknown,Yes,Cable,0.35,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.24315212810788034,0.11669889701866336,0.0,0.0,0.0,0.08930595719689581,Stayed,,,2-4yr,0.10570328259673575,0
4282-MSACW,Male,0.33333333333333337,No,0.0,Tahoe City,96145,39.178337,-120.162806,0,0.943661971830986,Unknown,Yes,0.6496880327096767,Yes,Yes,Fiber Optic,0.012500000000000004,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,1.0,0.9995877474450567,0.0,0.0,0.685862010328127,0.987627927265681,Stayed,,,5-10yr,0.970041675206668,0
4282-YMKNA,Female,0.6,No,0.0,Biola,93606,36.798882,-120.019511,0,0.11267605633802817,Offer E,Yes,0.31229655439734255,Yes,Yes,Fiber Optic,0.12500000000000003,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.663716814159292,0.08563031744693715,0.0,0.0,0.04579081968160562,0.07956825118835166,Churned,Competitor,Competitor made better offer,0-1yr,0.601496967350626,1
4283-FUTGF,Male,0.8,No,0.0,El Sobrante,94803,37.963995,-122.288296,0,0.25352112676056343,Unknown,Yes,0.3185484039028213,Yes,Yes,Fiber Optic,0.1625,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7067003792667509,0.18104321593903552,0.0,0.0,0.09842926868183324,0.1699291023923022,Churned,Dissatisfaction,Network reliability,1-2yr,0.591735436151354,1
4283-IVYCI,Male,0.35,No,0.0,Sacramento,95832,38.445939,-121.496855,0,0.11267605633802817,Offer E,Yes,0.5425730111824749,No,Yes,Cable,0.11250000000000002,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,0.5811209439528023,0.06582822860090012,0.0,0.0,0.07649400884918707,0.0738364962383656,Stayed,,,0-1yr,0.43755323267518387,0
4285-GYRQC,Female,0.7333333333333334,Yes,0.0,Newport Beach,92662,33.606336,-117.893042,1,0.08450704225352114,Offer E,Yes,0.8995536179453089,No,Yes,Fiber Optic,0.3,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7606405394016013,0.07072887149541685,0.0,0.0,0.09651514326364315,0.08389483285236811,Churned,Attitude,Attitude of support person,0-1yr,0.6513024722083957,1
4289-DTDKW,Male,0.5833333333333334,Yes,0.0,Madera,93637,36.902954,-120.194274,1,0.5492957746478874,Offer B,Yes,0.4390007043750443,Yes,Yes,Cable,0.025,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8874841972187104,0.5104150507846267,0.0,0.0,0.2785978673185067,0.4813782766274929,Churned,Competitor,Competitor had better devices,2-4yr,0.8274332171893148,1
4290-BSXUX,Male,0.2333333333333334,Yes,0.0,Fields Landing,95537,40.726949,-124.217378,1,0.02816901408450704,Unknown,Yes,0.8705867152365909,Yes,Yes,Fiber Optic,0.18750000000000003,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7050147492625369,0.028911299111799005,0.0,0.0,0.04007622911858971,0.03385328028480651,Churned,Competitor,Competitor offered more data,0-1yr,0.6517228029423152,1
4291-HPAXL,Male,0.7333333333333334,No,0.6666666666666666,Galt,95632,38.274451,-121.259201,0,0.0,Unknown,Yes,0.5752910235944801,No,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Credit Card,0.20101137800252847,0.0,0.0,0.0,0.008984040269247059,0.0017313086939915795,Joined,,,0-1yr,0.05691056910569106,0
4291-HYEBC,Female,0.95,Yes,1.0,Weldon,93283,35.55647,-118.244914,2,0.3802816901408451,Unknown,No,0.5042283342155388,Unknown,Yes,DSL,0.23750000000000002,No,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.36325326590813317,0.13426265151466027,0.0,0.0,0.0,0.10290861405798321,Stayed,,,2-4yr,0.235905093744815,0
4291-SHSBH,Male,0.10000000000000003,No,0.0,Modesto,95354,37.639029,-120.964772,0,0.08450704225352114,Offer E,Yes,0.15537513180982707,No,Yes,Fiber Optic,0.625,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.619890434049726,0.06252995876476865,0.0,0.0,0.01934192862090475,0.05340402117908081,Stayed,,,0-1yr,0.5640285382445661,0
4291-TPNFG,Male,0.6166666666666667,Yes,0.0,Raisin City,93652,36.594542,-119.905245,1,1.0,Offer A,Yes,0.5792505282812833,Yes,Yes,DSL,0.35,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,0.7273493468183733,0.7432828770789077,0.0,1.0,0.6510743245020528,0.7917651205433939,Stayed,,,5-10yr,0.6437927474512841,0
4291-YZODP,Female,0.6166666666666667,No,1.0,San Carlos,94070,37.497915,-122.267361,0,0.08450704225352114,Offer E,Yes,1.0,No,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,0.20269700800674254,0.009589298691815153,0.0,0.0,0.10732068997923239,0.03992401518212958,Stayed,,,0-1yr,0.0004977600796416126,0
4293-ETKAP,Female,0.3833333333333333,Yes,0.3333333333333333,Litchfield,96117,40.507272,-120.338228,10,0.9014084507042254,Offer B,Yes,0.006997903546465831,Yes,Yes,Cable,0.1375,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.7029077117572693,0.6299757736157368,0.0,0.0,0.036723422337695454,0.4983127876718073,Stayed,,,5-10yr,0.5970195658000536,0
4295-YURET,Female,0.9833333333333334,Yes,0.3333333333333333,San Quentin,94964,37.942551,-122.491642,8,0.7746478873239437,Offer B,Yes,0.09243984678800812,No,Yes,DSL,0.21250000000000002,Yes,No,No,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,0.6455962916139907,0.5068299748757881,0.0,1.0,0.10252302723751076,0.43704336938418875,Stayed,,,4-5yr,0.5496847519495602,0
4298-OYIFC,Male,0.6666666666666666,Yes,0.0,Loyalton,96118,39.637471,-120.226338,1,0.19718309859154928,Unknown,Yes,0.3564762909027254,Yes,Yes,Fiber Optic,0.1375,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.9056047197640118,0.1895289347423908,0.0,1.0,0.08613564381855428,0.18617599599358536,Stayed,,,1-2yr,0.8258149438637243,0
4299-OPXEJ,Female,0.6333333333333333,No,0.0,Inglewood,90301,33.956445,-118.358634,0,0.7746478873239437,Offer B,Yes,0.25832225366670974,No,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Bank Withdrawal,0.19848293299620734,0.13226124392033475,0.0,0.0,0.2401424702072554,0.17647885168814137,Stayed,,,4-5yr,0.05129417620706819,0
4299-SIMNS,Male,0.4,No,0.0,Temple City,91780,34.101608,-118.055848,0,0.11267605633802817,Offer E,Yes,0.6844899949568416,Yes,Yes,Fiber Optic,0.05000000000000001,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.7176569742941424,0.09533807951660958,0.0,0.35714285714285715,0.09541606479771464,0.10743896999233615,Stayed,,,0-1yr,0.6818686282100916,0
4301-VVZKA,Male,0.10000000000000003,Yes,0.0,San Francisco,94123,37.800254,-122.436975,1,0.2112676056338028,Unknown,Yes,0.5071458639847621,Yes,Yes,Fiber Optic,0.55,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6691951116729878,0.14583465305692878,0.0,0.0,0.1275918956176778,0.15178353478399753,Stayed,,,1-2yr,0.5627177700348432,0
4302-ZYFEL,Male,0.06666666666666665,Yes,0.6666666666666666,Belvedere Tiburon,94920,37.885629,-122.46858,8,0.9577464788732395,Offer A,Yes,0.5198579579792356,No,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,Yes,Credit Card,0.20691108301727773,0.17248267816019142,0.0,0.0,0.563234491601497,0.30869744898177953,Stayed,,,5-10yr,0.06095036105640558,0
4304-TSPVK,Female,0.44999999999999996,Yes,0.0,Tupman,93276,35.316263,-119.402559,8,0.943661971830986,Offer A,Yes,0.4510876134189698,Yes,Yes,Fiber Optic,0.23750000000000002,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,1.0,0.9755957959716467,0.0,0.0,0.4857926819403997,0.9064620278526011,Stayed,,,5-10yr,0.9437521350003416,0
4304-XUMGI,Male,0.9166666666666667,Yes,0.6666666666666666,Moreno Valley,92557,33.970661,-117.255039,3,0.6901408450704226,Unknown,Yes,0.6544811173305437,Yes,Yes,DSL,0.2,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.6670880741677202,0.47417149207492476,0.0,0.0,0.5078606956326945,0.5250255664277659,Stayed,,,4-5yr,0.5823368176538908,0
4307-KTUMW,Male,0.13333333333333336,Yes,0.0,Santa Barbara,93108,34.457541,-119.631072,1,0.7323943661971831,Offer B,Yes,0.6198875500668948,Yes,Yes,Fiber Optic,0.8875000000000001,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.8251158870627897,0.6246511565267835,0.0,0.0,0.5111702802267265,0.6426033204119199,Churned,Attitude,Attitude of service provider,4-5yr,0.7536870247408674,1
4307-KWMXE,Male,0.5666666666666667,No,0.0,Llano,93544,34.500091,-117.765862,0,0.1267605633802817,Offer D,No,0.5042283342155388,Unknown,Yes,DSL,0.25,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.33501896333754744,0.04612589838884819,0.0,0.0,0.0,0.034649062269438105,Stayed,,,0-1yr,0.2341927990708479,0
4310-KEDTB,Female,0.08333333333333337,No,0.6666666666666666,Yuba City,95993,39.075694,-121.70606,0,0.35211267605633806,Unknown,No,0.5042283342155388,Unknown,Yes,DSL,0.3125,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.2848714707121787,0.09559371101619632,0.23070535694248073,0.0,0.0,0.07196776063125135,Stayed,,,2-4yr,0.15307781649245067,0
4311-QTTAI,Female,0.7333333333333334,No,0.0,Van Nuys,91411,34.17847,-118.459472,0,0.2112676056338028,Unknown,Yes,0.822239079060889,No,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,0.19679730299199327,0.03437308432248176,0.0,0.0,0.2022798345158307,0.08882307977903683,Stayed,,,1-2yr,0.043641114982578416,0
4312-GVYNH,Female,0.44999999999999996,Yes,0.0,Westminster,92683,33.752591,-117.993661,8,0.971830985915493,Unknown,No,0.5042283342155388,Unknown,Yes,Cable,0.3,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.4538558786346397,0.41777668930023815,0.0,0.0,0.0,0.3224826335068176,Stayed,,,5-10yr,0.31935623029699683,0
4312-KFRXN,Male,0.7,Yes,0.0,Bradley,93426,35.842889,-121.004862,2,1.0,Offer A,Yes,0.6834480200392616,Yes,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,0.24778761061946902,0.21086481258594833,0.0,0.0,0.7622170907195422,0.4006682134968719,Stayed,,,5-10yr,0.09279907084785136,0
4315-MURBD,Female,0.75,No,0.0,San Bruno,94066,37.624436,-122.430661,0,0.15492957746478872,Unknown,Yes,0.696576904000767,No,Yes,Cable,0.2625,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8672566371681416,0.13729905493658096,0.0,0.0,0.12937017987715765,0.14572921771888167,Churned,Price,Price too high,0-1yr,0.7399535423925668,1
4316-XCSLJ,Male,0.2666666666666667,No,1.0,Palo Alto,94301,37.444314,-122.149996,0,0.22535211267605634,Unknown,Yes,0.9193511413793248,No,Yes,DSL,0.6375000000000001,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.45764854614412137,0.1031130180528212,0.0,0.0,0.23937990733904096,0.15366579095881183,Stayed,,,1-2yr,0.3348363735738198,0
4317-VTEOA,Male,0.7,No,0.0,Rowland Heights,91748,33.976753,-117.897367,0,0.0,Offer E,Yes,0.865585235632208,No,Yes,DSL,0.012500000000000004,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.461441213653603,0.0038469423230493823,0.0,0.0,0.01328464786205158,0.006060787622515175,Churned,Competitor,Competitor had better devices,0-1yr,0.34355400696864113,1
4318-RAJVY,Female,0.6333333333333333,No,0.0,Encino,91436,34.152875,-118.486056,0,0.1267605633802817,Unknown,Yes,0.02804579688157747,No,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,Yes,Credit Card,0.20058997050147495,0.02223994046404724,0.0,0.0,0.008767929334935273,0.018892772124699656,Stayed,,,0-1yr,0.05621370499419279,0
4320-QMLLA,Male,0.6333333333333333,No,0.0,Avery,95224,38.208336,-120.339938,0,0.08450704225352114,Unknown,Yes,0.0857712073154975,No,Yes,DSL,0.275,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Mailed Check,0.4959966287399916,0.043706751514710165,0.0,0.0,0.012123823414891134,0.03656801712800968,Stayed,,,0-1yr,0.3636635141861623,0
4322-RCYMT,Male,0.7333333333333334,Yes,0.0,San Diego,92122,32.85723,-117.209774,1,0.943661971830986,Offer A,Yes,0.5769581834626077,Yes,Yes,DSL,0.2,No,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,0.6725663716814159,0.6576650294612186,0.0,0.6428571428571428,0.6125942289983087,0.7085904510720206,Churned,Competitor,Competitor made better offer,5-10yr,0.5953747352599575,1
4323-ELYYB,Male,0.5833333333333334,Yes,0.6666666666666666,Likely,96116,41.266008,-120.490731,7,0.16901408450704225,Unknown,Yes,0.057637884540843336,No,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,0.20227560050568902,0.024771315801418472,0.0,0.0,0.017097462203123786,0.023458860987974152,Stayed,,,1-2yr,0.02821406236040383,0
4323-OHFOW,Female,0.8833333333333333,Yes,0.0,Newhall,91321,34.370378,-118.504118,1,0.971830985915493,Unknown,Yes,0.6719862959458841,Yes,Yes,Fiber Optic,0.275,No,Yes,No,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,0.9233038348082595,0.8947663627852412,0.0,0.0,0.7291582923679624,0.9199903215913383,Stayed,,,5-10yr,0.8270914219346275,0
4323-SADQS,Male,0.7,Yes,1.0,Concord,94521,37.971421,-121.971504,2,0.08450704225352114,Unknown,No,0.5042283342155388,Unknown,Yes,Cable,0.35,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.32448377581120946,0.032340502155035894,0.0,0.0,0.0,0.023972642560576102,Churned,Dissatisfaction,Service dissatisfaction,0-1yr,0.242674630827941,1
